forecastdate,state,district,special,candidate,party,incumbent,model,win_probability,voteshare,p10_voteshare,p90_voteshare
2018-10-20,AR,"",,Mark West,L,false,lite,0.0,2.47,0.73,4.65
2018-10-20,AZ,"",,Doug Ducey,R,true,lite,0.9531,54.14,50.07,58.26
2018-10-20,AZ,"",,David Garcia,D,false,lite,0.0469,43.74,39.59,47.78
2018-10-20,AZ,"",,Angel Torres,G,false,lite,0.0,2.12,0.58,4.07
2018-10-20,CA,"",,Gavin Newsom,D,false,lite,0.9816,57.68,53.16,62.24
2018-10-20,CA,"",,John Cox,R,false,lite,0.0184,42.32,37.76,46.84
2018-10-20,CO,"",,Jared Polis,D,false,lite,0.8248,52.68,46.96,58.37
2018-10-20,CO,"",,Walker Stapleton,R,false,lite,0.1752,44.66,38.97,50.33
2018-10-20,CO,"",,Others,,false,lite,0.0,2.66,0.8,4.99
2018-10-20,CT,"",,Ned Lamont,D,false,lite,0.7798,51.53,46.62,56.35
2018-10-20,CT,"",,Bob Stefanowski,R,false,lite,0.2202,45.93,41.07,50.83
2018-10-20,CT,"",,Others,,false,lite,0.0,2.54,0.75,4.77
2018-10-20,FL,"",,Andrew Gillum,D,false,lite,0.7497,50.75,46.59,54.87
2018-10-20,FL,"",,Ron DeSantis,R,false,lite,0.2503,46.7,42.54,50.78
2018-10-20,FL,"",,Others,,false,lite,0.0,2.55,0.75,4.79
2018-10-20,GA,"",,Brian Kemp,R,false,lite,0.5604,49.76,46.0,53.53
2018-10-20,GA,"",,Stacey Abrams,D,false,lite,0.4396,49.04,45.26,52.83
2018-10-20,GA,"",,Ted Metz,L,false,lite,0.0,1.2,0.26,2.46
2018-10-20,HI,"",,David Ige,D,true,lite,0.9881,60.15,53.53,66.69
2018-10-20,HI,"",,Andria Tupola,R,false,lite,0.0119,36.21,29.65,42.86
2018-10-20,HI,"",,Others,,false,lite,0.0,3.64,1.27,6.56
2018-10-20,IA,"",,Fred Hubbell,D,false,lite,0.7394,50.96,45.56,56.37
2018-10-20,IA,"",,Kim Reynolds,R,true,lite,0.2606,45.86,40.43,51.26
2018-10-20,IA,"",,Others,,false,lite,0.0,3.18,1.06,5.78
2018-10-20,ID,"",,Brad Little,R,false,lite,0.8554,52.19,45.17,59.12
2018-10-20,ID,"",,Paulette Jordan,D,false,lite,0.1446,41.33,34.34,48.28
2018-10-20,ID,"",,Others,,false,lite,0.0,6.48,2.87,10.63
2018-10-20,IL,"",,JB Pritzker,D,false,lite,0.9797,56.51,50.77,62.23
2018-10-20,IL,"",,Bruce Rauner,R,true,lite,0.0203,38.49,32.76,44.16
2018-10-20,IL,"",,Others,,false,lite,0.0,5.0,2.0,8.62
2018-10-20,KS,"",,Laura Kelly,D,false,lite,0.5176,44.31,38.68,49.81
2018-10-20,KS,"",,Kris Kobach,R,false,lite,0.4819,43.94,38.28,49.49
2018-10-20,KS,"",,Greg Orman,I,false,lite,0.0004,9.89,5.2,15.13
2018-10-20,KS,"",,Others,,false,lite,0.0,1.86,0.48,3.62
2018-10-20,MA,"",,Charlie Baker,R,true,lite,0.997,68.16,60.61,75.79
2018-10-20,MA,"",,Jay Gonzalez,D,false,lite,0.003,31.84,24.21,39.39
2018-10-20,MD,"",,Larry Hogan,R,true,lite,0.983,57.93,52.3,63.54
2018-10-20,MD,"",,Ben Jealous,D,false,lite,0.017,39.19,33.5,44.78
2018-10-20,MD,"",,Others,,false,lite,0.0,2.89,0.91,5.34
2018-10-20,ME,"",,Janet Mills,D,false,lite,0.8198,52.63,47.09,58.09
2018-10-20,ME,"",,Shawn Moody,R,false,lite,0.1802,44.98,39.47,50.51
2018-10-20,ME,"",,Others,,false,lite,0.0,2.39,0.69,4.53
2018-10-20,MI,"",,Gretchen Whitmer,D,false,lite,0.9359,54.05,49.17,58.9
2018-10-20,MI,"",,Bill Schuette,R,false,lite,0.0641,42.83,37.9,47.66
2018-10-20,MI,"",,Others,,false,lite,0.0,3.13,1.02,5.74
2018-10-20,MN,"",,Tim Walz,D,false,lite,0.8677,52.91,48.09,57.75
2018-10-20,MN,"",,Jeff Johnson,R,false,lite,0.1323,44.8,39.97,49.61
2018-10-20,MN,"",,Others,,false,lite,0.0,2.28,0.65,4.36
2018-10-20,NE,"",,Pete Ricketts,R,true,lite,0.973,63.24,54.75,71.74
2018-10-20,NE,"",,Bob Krist,D,false,lite,0.027,36.76,28.26,45.25
2018-10-20,NH,"",,Chris Sununu,R,true,lite,0.9442,55.3,50.15,60.43
2018-10-20,NH,"",,Molly Kelly,D,false,lite,0.0558,42.73,37.61,47.82
2018-10-20,NH,"",,Jilletta Jarvis,L,false,lite,0.0,1.97,0.52,3.84
2018-10-20,NM,"",,Michelle Lujan Grisham,D,false,lite,0.8054,53.2,48.43,57.88
2018-10-20,NM,"",,Steve Pearce,R,false,lite,0.1946,46.8,42.12,51.57
2018-10-20,NV,"",,Adam Laxalt,R,false,lite,0.5395,49.03,44.66,53.36
2018-10-20,NV,"",,Steve Sisolak,D,false,lite,0.4605,48.4,44.03,52.7
2018-10-20,NV,"",,Others,,false,lite,0.0,2.57,0.78,4.84
2018-10-20,NY,"",,Andrew Cuomo,D,true,lite,0.995,58.36,53.37,63.26
2018-10-20,NY,"",,Marc Molinaro,R,false,lite,0.005,37.87,32.93,42.82
2018-10-20,NY,"",,Others,,false,lite,0.0,3.77,1.33,6.75
2018-10-20,OH,"",,Mike DeWine,R,false,lite,0.532,49.2,44.98,53.45
2018-10-20,OH,"",,Richard Cordray,D,false,lite,0.468,48.73,44.45,52.96
2018-10-20,OH,"",,Others,,false,lite,0.0,2.07,0.56,3.99
2018-10-20,OK,"",,Kevin Stitt,R,false,lite,0.657,50.71,45.4,56.02
2018-10-20,OK,"",,Drew Edmondson,D,false,lite,0.3429,47.48,42.18,52.76
2018-10-20,OK,"",,Chris Powell,L,false,lite,0.0,1.82,0.47,3.58
2018-10-20,OR,"",,Kate Brown,D,true,lite,0.7051,48.97,43.01,54.84
2018-10-20,OR,"",,Knute Buehler,R,false,lite,0.2949,44.43,38.5,50.38
2018-10-20,OR,"",,Others,,false,lite,0.0,6.59,2.92,10.81
2018-10-20,PA,"",,Tom Wolf,D,true,lite,0.9842,56.43,52.05,60.75
2018-10-20,PA,"",,Scott Wagner,R,false,lite,0.0158,41.54,37.19,45.9
2018-10-20,PA,"",,Others,,false,lite,0.0,2.03,0.55,3.92
2018-10-20,RI,"",,Gina Raimondo,D,true,lite,0.8797,51.83,45.28,58.33
2018-10-20,RI,"",,Allan Fung,R,false,lite,0.1203,40.7,34.12,47.26
2018-10-20,RI,"",,Others,,false,lite,0.0,7.47,3.48,12.02
2018-10-20,SC,"",,Henry McMaster,R,true,lite,0.9753,59.33,53.48,65.15
2018-10-20,SC,"",,James Smith,D,false,lite,0.0247,40.67,34.85,46.52
2018-10-20,SD,"",,Kristi Noem,R,false,lite,0.6696,51.2,44.25,58.24
2018-10-20,SD,"",,Billie Sutton,D,false,lite,0.3304,46.72,39.66,53.67
2018-10-20,SD,"",,Kurt Evans,L,false,lite,0.0,2.08,0.57,3.97
2018-10-20,TN,"",,Bill Lee,R,false,lite,0.9866,54.8,49.85,59.72
2018-10-20,TN,"",,Karl Dean,D,false,lite,0.0134,38.76,33.74,43.69
2018-10-20,TN,"",,Others,,false,lite,0.0,6.44,2.83,10.61
2018-10-20,TX,"",,Greg Abbott,R,true,lite,0.9967,58.58,54.34,62.86
2018-10-20,TX,"",,Lupe Valdez,D,false,lite,0.0033,39.54,35.24,43.8
2018-10-20,TX,"",,Mark Tippetts,L,false,lite,0.0,1.88,0.49,3.67
2018-10-20,VT,"",,Phil Scott,R,true,lite,0.6888,49.62,41.69,57.44
2018-10-20,VT,"",,Christine Hallquist,D,false,lite,0.3112,43.88,36.02,51.78
2018-10-20,VT,"",,Others,,false,lite,0.0,6.5,2.92,10.71
2018-10-20,WI,"",,Tony Evers,D,false,lite,0.7551,50.95,45.73,56.23
2018-10-20,WI,"",,Scott Walker,R,true,lite,0.2449,45.68,40.38,50.9
2018-10-20,WI,"",,Others,,false,lite,0.0,3.37,1.12,6.16
2018-10-20,WY,"",,Mark Gordon,R,false,lite,0.9553,59.47,50.61,68.26
2018-10-20,WY,"",,Mary Throne,D,false,lite,0.0447,35.97,27.14,44.86
2018-10-20,WY,"",,Others,,false,lite,0.0,4.55,1.73,7.96
2018-10-21,AK,"",,Mike Dunleavy,R,false,lite,0.6693,51.13,44.08,58.1
2018-10-21,AK,"",,Mark Begich,D,false,lite,0.3307,46.45,39.41,53.52
2018-10-21,AK,"",,Others,,false,lite,0.0,2.42,0.7,4.55
2018-10-21,AL,"",,Kay Ivey,R,true,lite,0.9377,57.39,51.29,63.5
2018-10-21,AL,"",,Walt Maddox,D,false,lite,0.0623,42.61,36.5,48.71
2018-10-21,AR,"",,Asa Hutchinson,R,true,lite,0.9989,66.2,59.87,72.55
2018-10-21,AR,"",,Jared Henderson,D,false,lite,0.0011,31.29,24.93,37.61
2018-10-21,AR,"",,Mark West,L,false,lite,0.0,2.51,0.76,4.72
2018-10-21,AZ,"",,Doug Ducey,R,true,lite,0.9523,54.13,50.02,58.21
2018-10-21,AZ,"",,David Garcia,D,false,lite,0.0477,43.73,39.62,47.79
2018-10-21,AZ,"",,Angel Torres,G,false,lite,0.0,2.14,0.59,4.09
2018-10-21,CA,"",,Gavin Newsom,D,false,lite,0.9834,57.7,53.21,62.2
2018-10-21,CA,"",,John Cox,R,false,lite,0.0166,42.3,37.8,46.79
2018-10-21,CO,"",,Jared Polis,D,false,lite,0.8286,52.7,47.02,58.31
2018-10-21,CO,"",,Walker Stapleton,R,false,lite,0.1714,44.62,38.99,50.24
2018-10-21,CO,"",,Others,,false,lite,0.0,2.68,0.82,5.02
2018-10-21,CT,"",,Ned Lamont,D,false,lite,0.7835,51.54,46.67,56.42
2018-10-21,CT,"",,Bob Stefanowski,R,false,lite,0.2165,45.91,41.04,50.73
2018-10-21,CT,"",,Others,,false,lite,0.0,2.55,0.77,4.79
2018-10-21,FL,"",,Andrew Gillum,D,false,lite,0.8162,51.42,47.38,55.43
2018-10-21,FL,"",,Ron DeSantis,R,false,lite,0.1838,46.05,42.0,50.08
2018-10-21,FL,"",,Others,,false,lite,0.0,2.53,0.75,4.77
2018-10-21,GA,"",,Brian Kemp,R,false,lite,0.5594,49.74,45.99,53.49
2018-10-21,GA,"",,Stacey Abrams,D,false,lite,0.4406,49.06,45.3,52.81
2018-10-21,GA,"",,Ted Metz,L,false,lite,0.0,1.21,0.26,2.47
2018-10-21,HI,"",,David Ige,D,true,lite,0.9884,60.2,53.62,66.76
2018-10-21,HI,"",,Andria Tupola,R,false,lite,0.0116,36.14,29.57,42.68
2018-10-21,HI,"",,Others,,false,lite,0.0,3.66,1.28,6.57
2018-10-21,IA,"",,Fred Hubbell,D,false,lite,0.7417,50.98,45.56,56.39
2018-10-21,IA,"",,Kim Reynolds,R,true,lite,0.2583,45.81,40.38,51.22
2018-10-21,IA,"",,Others,,false,lite,0.0,3.21,1.05,5.93
2018-10-21,ID,"",,Brad Little,R,false,lite,0.8498,52.06,44.96,59.03
2018-10-21,ID,"",,Paulette Jordan,D,false,lite,0.1502,41.4,34.37,48.41
2018-10-21,ID,"",,Others,,false,lite,0.0,6.53,2.9,10.75
2018-10-21,IL,"",,JB Pritzker,D,false,lite,0.9798,56.52,50.8,62.18
2018-10-21,IL,"",,Bruce Rauner,R,true,lite,0.0202,38.45,32.74,44.17
2018-10-21,IL,"",,Others,,false,lite,0.0,5.03,2.01,8.62
2018-10-21,KS,"",,Laura Kelly,D,false,lite,0.5199,44.33,38.65,49.86
2018-10-21,KS,"",,Kris Kobach,R,false,lite,0.4798,43.9,38.27,49.42
2018-10-21,KS,"",,Greg Orman,I,false,lite,0.0004,9.89,5.21,15.14
2018-10-21,KS,"",,Others,,false,lite,0.0,1.88,0.49,3.65
2018-10-21,MA,"",,Charlie Baker,R,true,lite,0.9972,68.15,60.53,75.71
2018-10-21,MA,"",,Jay Gonzalez,D,false,lite,0.0028,31.85,24.29,39.47
2018-10-21,MD,"",,Larry Hogan,R,true,lite,0.9819,57.89,52.28,63.5
2018-10-21,MD,"",,Ben Jealous,D,false,lite,0.0181,39.21,33.6,44.8
2018-10-21,MD,"",,Others,,false,lite,0.0,2.9,0.92,5.37
2018-10-21,ME,"",,Janet Mills,D,false,lite,0.8224,52.62,47.17,58.11
2018-10-21,ME,"",,Shawn Moody,R,false,lite,0.1776,44.97,39.44,50.44
2018-10-21,ME,"",,Others,,false,lite,0.0,2.41,0.69,4.57
2018-10-21,MI,"",,Gretchen Whitmer,D,false,lite,0.9381,54.06,49.23,58.89
2018-10-21,MI,"",,Bill Schuette,R,false,lite,0.0619,42.79,37.89,47.62
2018-10-21,MI,"",,Others,,false,lite,0.0,3.15,1.02,5.77
2018-10-21,MN,"",,Tim Walz,D,false,lite,0.8532,52.42,47.84,57.0
2018-10-21,MN,"",,Jeff Johnson,R,false,lite,0.1468,45.19,40.58,49.73
2018-10-21,MN,"",,Others,,false,lite,0.0,2.39,0.69,4.54
2018-10-21,NE,"",,Pete Ricketts,R,true,lite,0.9699,62.99,54.54,71.32
2018-10-21,NE,"",,Bob Krist,D,false,lite,0.0301,37.01,28.68,45.46
2018-10-21,NH,"",,Chris Sununu,R,true,lite,0.9427,55.29,50.12,60.46
2018-10-21,NH,"",,Molly Kelly,D,false,lite,0.0573,42.73,37.56,47.86
2018-10-21,NH,"",,Jilletta Jarvis,L,false,lite,0.0,1.97,0.53,3.82
2018-10-21,NM,"",,Michelle Lujan Grisham,D,false,lite,0.8114,53.23,48.43,58.01
2018-10-21,NM,"",,Steve Pearce,R,false,lite,0.1886,46.77,41.99,51.57
2018-10-21,NV,"",,Adam Laxalt,R,false,lite,0.5396,49.02,44.7,53.33
2018-10-21,NV,"",,Steve Sisolak,D,false,lite,0.4604,48.39,44.06,52.71
2018-10-21,NV,"",,Others,,false,lite,0.0,2.58,0.77,4.87
2018-10-21,NY,"",,Andrew Cuomo,D,true,lite,0.9954,58.39,53.4,63.32
2018-10-21,NY,"",,Marc Molinaro,R,false,lite,0.0046,37.84,32.89,42.74
2018-10-21,NY,"",,Others,,false,lite,0.0,3.78,1.34,6.77
2018-10-21,OH,"",,Mike DeWine,R,false,lite,0.5279,49.18,44.91,53.4
2018-10-21,OH,"",,Richard Cordray,D,false,lite,0.4721,48.74,44.5,53.0
2018-10-21,OH,"",,Others,,false,lite,0.0,2.08,0.57,4.01
2018-10-21,OK,"",,Kevin Stitt,R,false,lite,0.6541,50.69,45.41,55.93
2018-10-21,OK,"",,Drew Edmondson,D,false,lite,0.3459,47.48,42.2,52.73
2018-10-21,OK,"",,Chris Powell,L,false,lite,0.0,1.83,0.48,3.56
2018-10-21,OR,"",,Kate Brown,D,true,lite,0.7067,48.98,43.05,54.97
2018-10-21,OR,"",,Knute Buehler,R,false,lite,0.2933,44.4,38.38,50.24
2018-10-21,OR,"",,Others,,false,lite,0.0,6.62,2.95,10.9
2018-10-21,PA,"",,Tom Wolf,D,true,lite,0.9842,56.45,52.1,60.75
2018-10-21,PA,"",,Scott Wagner,R,false,lite,0.0158,41.5,37.15,45.8
2018-10-21,PA,"",,Others,,false,lite,0.0,2.05,0.56,3.98
2018-10-21,RI,"",,Gina Raimondo,D,true,lite,0.8803,51.84,45.3,58.28
2018-10-21,RI,"",,Allan Fung,R,false,lite,0.1197,40.66,34.1,47.17
2018-10-21,RI,"",,Others,,false,lite,0.0,7.5,3.54,12.07
2018-10-21,SC,"",,Henry McMaster,R,true,lite,0.9757,59.32,53.47,65.17
2018-10-21,SC,"",,James Smith,D,false,lite,0.0243,40.68,34.83,46.53
2018-10-21,SD,"",,Kristi Noem,R,false,lite,0.6567,51.08,44.09,58.17
2018-10-21,SD,"",,Billie Sutton,D,false,lite,0.3433,46.83,39.82,53.83
2018-10-21,SD,"",,Kurt Evans,L,false,lite,0.0,2.09,0.57,4.04
2018-10-21,TN,"",,Bill Lee,R,false,lite,0.9852,54.81,49.74,59.77
2018-10-21,TN,"",,Karl Dean,D,false,lite,0.0148,38.72,33.65,43.73
2018-10-21,TN,"",,Others,,false,lite,0.0,6.47,2.86,10.67
2018-10-21,TX,"",,Greg Abbott,R,true,lite,0.9966,58.58,54.27,62.89
2018-10-21,TX,"",,Lupe Valdez,D,false,lite,0.0034,39.52,35.19,43.82
2018-10-21,TX,"",,Mark Tippetts,L,false,lite,0.0,1.89,0.5,3.7
2018-10-21,VT,"",,Phil Scott,R,true,lite,0.687,49.57,41.63,57.41
2018-10-21,VT,"",,Christine Hallquist,D,false,lite,0.313,43.89,36.02,51.76
2018-10-21,VT,"",,Others,,false,lite,0.0,6.54,2.91,10.77
2018-10-21,WI,"",,Tony Evers,D,false,lite,0.756,50.96,45.72,56.17
2018-10-21,WI,"",,Scott Walker,R,true,lite,0.244,45.65,40.38,50.85
2018-10-21,WI,"",,Others,,false,lite,0.0,3.39,1.14,6.16
2018-10-21,WY,"",,Mark Gordon,R,false,lite,0.9493,59.14,50.22,67.95
2018-10-21,WY,"",,Mary Throne,D,false,lite,0.0507,36.31,27.45,45.18
2018-10-21,WY,"",,Others,,false,lite,0.0,4.55,1.74,7.93
2018-10-22,AK,"",,Mike Dunleavy,R,false,lite,0.6555,51.0,43.86,58.04
2018-10-22,AK,"",,Mark Begich,D,false,lite,0.3445,46.59,39.6,53.71
2018-10-22,AK,"",,Others,,false,lite,0.0,2.41,0.7,4.55
2018-10-22,AL,"",,Kay Ivey,R,true,lite,0.9308,57.22,51.03,63.38
2018-10-22,AL,"",,Walt Maddox,D,false,lite,0.0692,42.78,36.62,48.97
2018-10-22,AR,"",,Asa Hutchinson,R,true,lite,0.9904,62.32,55.24,69.4
2018-10-22,AR,"",,Jared Henderson,D,false,lite,0.0096,34.9,27.81,41.95
2018-10-22,AR,"",,Mark West,L,false,lite,0.0,2.78,0.87,5.2
2018-10-22,AZ,"",,Doug Ducey,R,true,lite,0.9521,54.08,50.0,58.13
2018-10-22,AZ,"",,David Garcia,D,false,lite,0.0479,43.79,39.73,47.84
2018-10-22,AZ,"",,Angel Torres,G,false,lite,0.0,2.13,0.59,4.07
2018-10-22,CA,"",,Gavin Newsom,D,false,lite,0.9881,58.31,53.79,62.81
2018-10-22,CA,"",,John Cox,R,false,lite,0.0119,41.69,37.19,46.21
2018-10-22,CO,"",,Jared Polis,D,false,lite,0.9096,54.47,49.3,59.65
2018-10-22,CO,"",,Walker Stapleton,R,false,lite,0.0904,43.81,38.63,48.96
2018-10-22,CO,"",,Others,,false,lite,0.0,1.73,0.43,3.39
2018-10-22,CT,"",,Ned Lamont,D,false,lite,0.7859,51.61,46.75,56.51
2018-10-22,CT,"",,Bob Stefanowski,R,false,lite,0.2141,45.84,40.92,50.73
2018-10-22,CT,"",,Others,,false,lite,0.0,2.54,0.75,4.8
2018-10-22,FL,"",,Andrew Gillum,D,false,lite,0.8301,51.46,47.59,55.28
2018-10-22,FL,"",,Ron DeSantis,R,false,lite,0.1699,46.02,42.16,49.86
2018-10-22,FL,"",,Others,,false,lite,0.0,2.52,0.74,4.75
2018-10-22,GA,"",,Brian Kemp,R,false,lite,0.5473,49.68,45.96,53.39
2018-10-22,GA,"",,Stacey Abrams,D,false,lite,0.4526,49.11,45.39,52.85
2018-10-22,GA,"",,Ted Metz,L,false,lite,0.0,1.2,0.26,2.45
2018-10-22,HI,"",,David Ige,D,true,lite,0.9893,60.32,53.62,66.92
2018-10-22,HI,"",,Andria Tupola,R,false,lite,0.0107,36.04,29.42,42.71
2018-10-22,HI,"",,Others,,false,lite,0.0,3.64,1.26,6.56
2018-10-22,IA,"",,Fred Hubbell,D,false,lite,0.7475,51.05,45.63,56.46
2018-10-22,IA,"",,Kim Reynolds,R,true,lite,0.2525,45.76,40.31,51.15
2018-10-22,IA,"",,Others,,false,lite,0.0,3.19,1.05,5.87
2018-10-22,ID,"",,Brad Little,R,false,lite,0.8293,51.52,44.37,58.58
2018-10-22,ID,"",,Paulette Jordan,D,false,lite,0.1707,41.52,34.44,48.64
2018-10-22,ID,"",,Others,,false,lite,0.0,6.96,3.19,11.32
2018-10-22,IL,"",,JB Pritzker,D,false,lite,0.9803,56.61,50.78,62.25
2018-10-22,IL,"",,Bruce Rauner,R,true,lite,0.0197,38.38,32.65,44.12
2018-10-22,IL,"",,Others,,false,lite,0.0,5.01,2.01,8.58
2018-10-22,KS,"",,Laura Kelly,D,false,lite,0.533,44.43,38.86,49.91
2018-10-22,KS,"",,Kris Kobach,R,false,lite,0.4667,43.81,38.17,49.31
2018-10-22,KS,"",,Greg Orman,I,false,lite,0.0003,9.89,5.24,15.09
2018-10-22,KS,"",,Others,,false,lite,0.0,1.87,0.49,3.64
2018-10-22,MA,"",,Charlie Baker,R,true,lite,0.9964,68.06,60.41,75.7
2018-10-22,MA,"",,Jay Gonzalez,D,false,lite,0.0036,31.94,24.3,39.59
2018-10-22,MD,"",,Larry Hogan,R,true,lite,0.9821,57.82,52.17,63.44
2018-10-22,MD,"",,Ben Jealous,D,false,lite,0.0179,39.3,33.65,44.92
2018-10-22,MD,"",,Others,,false,lite,0.0,2.89,0.91,5.37
2018-10-22,ME,"",,Janet Mills,D,false,lite,0.8326,52.73,47.34,58.21
2018-10-22,ME,"",,Shawn Moody,R,false,lite,0.1674,44.88,39.39,50.3
2018-10-22,ME,"",,Others,,false,lite,0.0,2.39,0.7,4.53
2018-10-22,MI,"",,Gretchen Whitmer,D,false,lite,0.9399,54.31,49.25,59.33
2018-10-22,MI,"",,Bill Schuette,R,false,lite,0.0601,42.46,37.4,47.49
2018-10-22,MI,"",,Others,,false,lite,0.0,3.23,1.07,5.88
2018-10-22,MN,"",,Tim Walz,D,false,lite,0.8632,52.48,47.98,57.02
2018-10-22,MN,"",,Jeff Johnson,R,false,lite,0.1368,45.14,40.56,49.61
2018-10-22,MN,"",,Others,,false,lite,0.0,2.38,0.69,4.53
2018-10-22,NE,"",,Pete Ricketts,R,true,lite,0.9684,62.7,54.27,71.05
2018-10-22,NE,"",,Bob Krist,D,false,lite,0.0316,37.3,28.95,45.73
2018-10-22,NH,"",,Chris Sununu,R,true,lite,0.9404,55.21,50.09,60.33
2018-10-22,NH,"",,Molly Kelly,D,false,lite,0.0596,42.8,37.63,47.92
2018-10-22,NH,"",,Jilletta Jarvis,L,false,lite,0.0,1.99,0.54,3.84
2018-10-22,NM,"",,Michelle Lujan Grisham,D,false,lite,0.8214,53.32,48.61,58.14
2018-10-22,NM,"",,Steve Pearce,R,false,lite,0.1786,46.68,41.86,51.39
2018-10-22,NV,"",,Adam Laxalt,R,false,lite,0.5299,48.96,44.61,53.27
2018-10-22,NV,"",,Steve Sisolak,D,false,lite,0.4701,48.47,44.09,52.8
2018-10-22,NV,"",,Others,,false,lite,0.0,2.57,0.77,4.83
2018-10-22,NY,"",,Andrew Cuomo,D,true,lite,0.9947,58.44,53.39,63.37
2018-10-22,NY,"",,Marc Molinaro,R,false,lite,0.0053,37.78,32.81,42.77
2018-10-22,NY,"",,Others,,false,lite,0.0,3.78,1.33,6.77
2018-10-22,OH,"",,Mike DeWine,R,false,lite,0.5179,49.1,44.82,53.32
2018-10-22,OH,"",,Richard Cordray,D,false,lite,0.4821,48.83,44.59,53.08
2018-10-22,OH,"",,Others,,false,lite,0.0,2.07,0.57,4.0
2018-10-22,OK,"",,Kevin Stitt,R,false,lite,0.6519,50.63,45.35,55.83
2018-10-22,OK,"",,Drew Edmondson,D,false,lite,0.3481,47.55,42.34,52.81
2018-10-22,OK,"",,Chris Powell,L,false,lite,0.0,1.82,0.47,3.54
2018-10-22,OR,"",,Kate Brown,D,true,lite,0.7123,49.06,43.08,55.03
2018-10-22,OR,"",,Knute Buehler,R,false,lite,0.2877,44.34,38.3,50.3
2018-10-22,OR,"",,Others,,false,lite,0.0,6.6,2.98,10.8
2018-10-22,PA,"",,Tom Wolf,D,true,lite,0.9858,56.55,52.19,60.84
2018-10-22,PA,"",,Scott Wagner,R,false,lite,0.0142,41.41,37.12,45.74
2018-10-22,PA,"",,Others,,false,lite,0.0,2.04,0.55,3.93
2018-10-22,RI,"",,Gina Raimondo,D,true,lite,0.8856,51.96,45.37,58.47
2018-10-22,RI,"",,Allan Fung,R,false,lite,0.1144,40.4,33.84,46.96
2018-10-22,RI,"",,Others,,false,lite,0.0,7.64,3.63,12.23
2018-10-22,SC,"",,Henry McMaster,R,true,lite,0.9734,59.27,53.44,65.02
2018-10-22,SC,"",,James Smith,D,false,lite,0.0266,40.73,34.98,46.56
2018-10-22,SD,"",,Kristi Noem,R,false,lite,0.6401,50.88,43.88,57.79
2018-10-22,SD,"",,Billie Sutton,D,false,lite,0.3599,47.05,40.12,53.96
2018-10-22,SD,"",,Kurt Evans,L,false,lite,0.0,2.08,0.57,4.0
2018-10-22,TN,"",,Bill Lee,R,false,lite,0.9838,54.77,49.7,59.73
2018-10-22,TN,"",,Karl Dean,D,false,lite,0.0162,38.77,33.71,43.76
2018-10-22,TN,"",,Others,,false,lite,0.0,6.46,2.85,10.63
2018-10-22,TX,"",,Greg Abbott,R,true,lite,0.9963,58.52,54.19,62.81
2018-10-22,TX,"",,Lupe Valdez,D,false,lite,0.0037,39.59,35.26,43.89
2018-10-22,TX,"",,Mark Tippetts,L,false,lite,0.0,1.89,0.5,3.68
2018-10-22,VT,"",,Phil Scott,R,true,lite,0.8072,49.76,42.42,56.96
2018-10-22,VT,"",,Christine Hallquist,D,false,lite,0.1928,40.58,33.36,47.89
2018-10-22,VT,"",,Others,,false,lite,0.0,9.66,5.04,14.8
2018-10-22,WI,"",,Tony Evers,D,false,lite,0.7603,51.05,45.83,56.27
2018-10-22,WI,"",,Scott Walker,R,true,lite,0.2397,45.58,40.35,50.8
2018-10-22,WI,"",,Others,,false,lite,0.0,3.38,1.15,6.13
2018-10-22,WY,"",,Mark Gordon,R,false,lite,0.9412,58.46,49.57,67.31
2018-10-22,WY,"",,Mary Throne,D,false,lite,0.0588,36.98,28.1,45.87
2018-10-22,WY,"",,Others,,false,lite,0.0,4.55,1.76,7.93
2018-10-23,AK,"",,Mike Dunleavy,R,false,lite,0.6599,50.99,43.91,58.12
2018-10-23,AK,"",,Mark Begich,D,false,lite,0.3401,46.61,39.4,53.68
2018-10-23,AK,"",,Others,,false,lite,0.0,2.4,0.7,4.54
2018-10-23,AL,"",,Kay Ivey,R,true,lite,0.9327,57.28,51.11,63.47
2018-10-23,AL,"",,Walt Maddox,D,false,lite,0.0673,42.72,36.53,48.89
2018-10-23,AR,"",,Asa Hutchinson,R,true,lite,0.9903,62.35,55.25,69.36
2018-10-23,AR,"",,Jared Henderson,D,false,lite,0.0096,34.88,27.81,41.95
2018-10-23,AR,"",,Mark West,L,false,lite,0.0,2.77,0.87,5.14
2018-10-23,AZ,"",,Doug Ducey,R,true,lite,0.9535,54.12,50.05,58.18
2018-10-23,AZ,"",,David Garcia,D,false,lite,0.0465,43.76,39.67,47.8
2018-10-23,AZ,"",,Angel Torres,G,false,lite,0.0,2.12,0.59,4.08
2018-10-23,CA,"",,Gavin Newsom,D,false,lite,0.9879,58.23,53.71,62.75
2018-10-23,CA,"",,John Cox,R,false,lite,0.0121,41.77,37.25,46.29
2018-10-23,CO,"",,Jared Polis,D,false,lite,0.9092,54.43,49.27,59.64
2018-10-23,CO,"",,Walker Stapleton,R,false,lite,0.0908,43.85,38.64,48.96
2018-10-23,CO,"",,Others,,false,lite,0.0,1.72,0.44,3.4
2018-10-23,CT,"",,Ned Lamont,D,false,lite,0.7709,51.34,46.44,56.23
2018-10-23,CT,"",,Bob Stefanowski,R,false,lite,0.2291,45.97,41.06,50.86
2018-10-23,CT,"",,Others,,false,lite,0.0,2.69,0.81,5.05
