date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,score1,score2
1922-11-26,1922,0,,BFF,OOR,1591.406,1273.308,0.9007234925842853,0.0992765074157147,1535.457,1329.257,7,19
1922-11-30,1922,0,,ARI,CHI,1530.611,1676.201,0.38605788440413835,0.6139421155958616,1555.413,1651.399,6,0
1922-11-30,1922,0,,RAC,MIL,1495.011,1349.914,0.770195521141947,0.229804478858053,1500.827,1344.098,3,0
1922-11-30,1922,0,,RCH,BFF,1445.625,1535.457,0.4643246053295786,0.5356753946704214,1417.24,1563.841,0,21
1922-11-30,1922,0,,CBD,AKR,1675.686,1549.098,0.7507973177699109,0.24920268223008912,1688.101,1536.682,14,0
1922-11-30,1922,0,,COL,OOR,1315.814,1329.257,0.5736566279978155,0.42634337200218453,1285.68,1359.391,6,18
1922-12-03,1922,0,,CHI,TOL,1651.399,1567.396,0.7021862134902842,0.2978137865097158,1668.89,1549.905,22,0
1922-12-03,1922,0,,CBD,MIL,1688.101,1344.098,0.9132841618363277,0.08671583816367234,1693.301,1338.899,40,6
1922-12-03,1922,0,,BFF,AKR,1563.841,1536.682,0.629602018291135,0.37039798170886495,1583.986,1516.538,16,0
1922-12-03,1922,0,,RAC,GB,1500.827,1464.332,0.6420452460298736,0.35795475397012644,1464.371,1500.787,0,14
1922-12-03,1922,0,,ARI,DAY,1555.413,1495.119,0.6728822693572515,0.3271177306427485,1532.446,1518.086,3,7
1922-12-10,1922,0,,ARI,CHI,1532.446,1668.89,0.3986089029975815,0.6013910970024186,1561.071,1640.265,9,0
1922-12-10,1922,0,,TOL,CBD,1549.905,1693.301,0.38905560957792695,0.610944390422073,1527.397,1715.809,0,19
1923-09-30,1923,0,,RII,CHI,1557.347,1595.177,0.5390212609177081,0.4609787390822919,1569.972,1582.552,3,0
1923-09-30,1923,0,,ARI,BFF,1542.38,1557.657,0.5710725812252365,0.4289274187747635,1554.01,1546.028,3,0
1923-09-30,1923,0,,DUL,AKR,1300.0,1512.692,0.29939436691249044,0.7006056330875096,1320.823,1491.869,10,7
1923-09-30,1923,0,,MIL,OOR,1394.266,1407.927,0.5733496807029927,0.42665031929700725,1414.986,1387.207,13,2
1923-09-30,1923,0,,RAC,TOL,1477.914,1519.931,0.5330270357406567,0.4669729642593433,1476.907,1520.938,7,7
1923-09-30,1923,0,,GB,MNN,1502.192,1464.532,0.6435850316376679,0.3564149683623321,1519.66,1447.063,12,0
1923-09-30,1923,0,,CBD,HAM,1645.539,1417.251,0.8440006523332682,0.15599934766673185,1653.496,1409.294,17,0
1923-09-30,1923,0,,DAY,COL,1513.724,1358.787,0.7800673920334644,0.21993260796653558,1516.496,1356.015,7,6
1923-10-07,1923,0,,HAM,DAY,1409.294,1516.496,0.43956338054590505,0.560436619454095,1433.058,1492.732,7,0
1923-10-07,1923,0,,MIL,COL,1414.986,1356.015,0.6712037405700965,0.32879625942990354,1409.765,1361.236,0,0
1923-10-07,1923,0,,RII,CIB,1569.972,1300.0,0.8730560197669199,0.12694398023308007,1558.594,1311.378,0,0
1923-10-07,1923,0,,GB,SLA,1519.66,1300.0,0.8373490726691606,0.1626509273308394,1509.372,1310.289,0,0
1923-10-07,1923,0,,RAC,CHI,1476.907,1582.552,0.4417725280972863,0.5582274719027137,1464.881,1594.578,0,3
1923-10-07,1923,0,,BFF,AKR,1546.028,1491.869,0.6650618916114979,0.33493810838850213,1560.66,1477.237,9,0
1923-10-07,1923,0,,TOL,OOR,1520.938,1387.207,0.758411013825567,0.24158898617443303,1530.153,1377.992,7,0
1923-10-07,1923,0,,ARI,RCH,1554.01,1446.493,0.7296973656293275,0.2703026343706725,1574.618,1425.886,60,0
1923-10-07,1923,0,,CBD,LOU,1653.496,1414.601,0.8518720916282764,0.14812790837172363,1662.965,1405.132,37,0
1923-10-07,1923,0,,MNN,DUL,1447.063,1320.823,0.7504223201862011,0.24957767981379886,1407.648,1360.238,0,10
1923-10-14,1923,0,,MNN,OOR,1407.648,1377.992,0.6329477661711598,0.3670522338288402,1430.016,1355.624,23,0
1923-10-14,1923,0,,RII,RCH,1558.594,1425.886,0.757330393265486,0.242669606734514,1576.599,1407.881,56,0
1923-10-14,1923,0,,MIL,RAC,1409.765,1464.881,0.5142203833687119,0.4857796166312881,1409.331,1465.314,7,7
1923-10-14,1923,0,,SLA,HAM,1310.289,1433.058,0.4176214913614999,0.5823785086385,1312.801,1430.545,0,0
1923-10-14,1923,0,,CBD,DAY,1662.965,1492.732,0.7948007503194999,0.20519924968050007,1675.697,1480.0,30,0
1923-10-14,1923,0,,GB,CHI,1509.372,1594.578,0.47095396858725314,0.5290460314127469,1496.433,1607.517,0,3
1923-10-14,1923,0,,COL,BFF,1361.236,1560.66,0.31565620646835746,0.6843437935316425,1352.988,1568.907,0,3
1923-10-14,1923,0,,ARI,AKR,1574.618,1477.237,0.7180359739051084,0.2819640260948916,1590.35,1461.504,19,0
1923-10-21,1923,0,,RAC,AKR,1465.314,1461.504,0.5977508127412162,0.4022491872587838,1473.885,1452.934,9,7
1923-10-21,1923,0,,CIB,SLA,1311.378,1312.801,0.5904869177380409,0.40951308226195915,1326.868,1297.311,6,0
1923-10-21,1923,0,,BFF,OOR,1568.907,1355.624,0.8322873588075534,0.16771264119244655,1580.998,1343.534,57,0
1923-10-21,1923,0,,ARI,MNN,1590.35,1430.016,0.7853510265789966,0.21464897342100342,1599.317,1421.05,9,0
1923-10-21,1923,0,,GB,MIL,1496.433,1409.331,0.7059032709534374,0.2940967290465626,1510.544,1395.22,12,0
1923-10-21,1923,0,,COL,LOU,1352.988,1405.132,0.5184928319370752,0.4815071680629248,1387.028,1371.093,34,0
1923-10-21,1923,0,,TOL,DAY,1530.153,1480.0,0.6599056863334548,0.3400943136665452,1539.114,1471.04,6,3
1923-10-21,1923,0,,CHI,CBD,1607.517,1675.697,0.49542373991643635,0.5045762600835637,1588.264,1694.95,0,6
1923-10-21,1923,0,,DUL,HAM,1360.238,1430.545,0.49236320699601777,0.5076367930039822,1374.346,1416.437,3,0
1923-10-28,1923,0,,CBD,AKR,1694.95,1452.934,0.8541248379986872,0.14587516200131279,1699.07,1448.814,7,3
1923-10-28,1923,0,,MIL,SLA,1395.22,1297.311,0.7186509262754998,0.28134907372450024,1405.414,1287.116,6,0
1923-10-28,1923,0,,CIB,OOR,1326.868,1343.534,0.569112935268873,0.43088706473112703,1354.966,1315.435,27,0
1923-10-28,1923,0,,DUL,MNN,1374.346,1421.05,0.5263057489772132,0.47369425102278684,1395.981,1399.415,9,0
1923-10-28,1923,0,,ARI,DAY,1599.317,1471.04,0.7526119961133647,0.2473880038866353,1610.223,1460.134,13,3
1923-10-28,1923,0,,TOL,COL,1539.114,1387.028,0.7772388303612096,0.22276116963879045,1515.205,1410.937,0,3
1923-10-28,1923,0,,CHI,BFF,1588.264,1580.998,0.6025248602776917,0.3974751397223083,1609.603,1559.658,18,3
1923-10-28,1923,0,,GB,RAC,1510.544,1473.885,0.6422621837380503,0.35773781626194967,1468.915,1515.513,3,24
1923-11-04,1923,0,,SLA,GB,1287.116,1468.915,0.33797103981503795,0.662028960184962,1278.218,1477.813,0,3
1923-11-04,1923,0,,ARI,CBD,1610.223,1699.07,0.4657351992903327,0.5342648007096673,1595.392,1713.901,3,7
1923-11-04,1923,0,,MNN,RAC,1399.415,1515.513,0.42698971670065466,0.5730102832993453,1423.813,1491.116,13,6
1923-11-04,1923,0,,CHI,OOR,1609.603,1315.435,0.8877076977687421,0.11229230223125786,1615.967,1309.072,26,0
1923-11-04,1923,0,,CIB,BFF,1354.966,1559.658,0.30914238295467295,0.6908576170453271,1360.787,1553.837,0,0
1923-11-04,1923,0,,RII,MIL,1576.599,1405.414,0.7956930783545906,0.20430692164540942,1532.298,1449.715,3,14
1923-11-11,1923,0,,CIB,DAY,1360.787,1460.134,0.4507310912537601,0.5492689087462399,1362.29,1458.631,0,0
1923-11-11,1923,0,,SLA,OOR,1278.218,1309.072,0.5489824388453522,0.45101756115464775,1296.689,1290.602,14,7
1923-11-11,1923,0,,CHI,AKR,1615.967,1448.814,0.7918940187107069,0.20810598128929314,1626.162,1438.618,20,6
1923-11-11,1923,0,,BFF,CBD,1553.837,1713.901,0.366506757613889,0.633493242386111,1557.909,1709.83,3,3
1923-11-11,1923,0,,MIL,DUL,1449.715,1395.981,0.6645167034071536,0.33548329659284637,1458.54,1387.156,6,3
1923-11-11,1923,0,,RAC,GB,1491.116,1477.813,0.6108171345609864,0.3891828654390136,1455.227,1513.702,0,16
1923-11-11,1923,0,,ARI,HAM,1595.392,1416.437,0.8028681747542641,0.19713182524573591,1602.298,1409.531,6,0
1923-11-11,1923,0,,MNN,RII,1423.813,1532.298,0.43774479144973516,0.5622552085502648,1425.711,1530.4,6,6
1923-11-11,1923,0,,COL,TOL,1410.937,1515.205,0.44372820797820356,0.5562717920217964,1443.03,1483.111,16,0
1923-11-18,1923,0,,CHI,RII,1626.162,1530.4,0.7161452735708425,0.28385472642915754,1634.677,1521.885,7,3
1923-11-18,1923,0,,CIB,COL,1362.29,1443.03,0.4773638031650862,0.5226361968349138,1382.776,1422.544,9,3
1923-11-18,1923,0,,BFF,DAY,1557.909,1458.631,0.7202415691792498,0.27975843082075025,1565.126,1451.414,3,0
1923-11-18,1923,0,,CBD,OOR,1709.83,1290.602,0.9419933434467319,0.05800665655326809,1713.384,1287.048,41,0
1923-11-18,1923,0,,MIL,GB,1458.54,1513.702,0.5141542373457232,0.4858457626542768,1444.221,1528.022,7,10
1923-11-18,1923,0,,ARI,DUL,1602.298,1387.156,0.8337757890577747,0.16622421094222528,1609.37,1380.084,10,0
1923-11-24,1923,0,,SLA,MIL,1296.689,1444.221,0.3834116554212643,0.6165883445787357,1275.326,1465.583,0,17
1923-11-24,1923,0,,RCH,TOL,1407.881,1483.111,0.48528209962818575,0.5147179003718143,1389.082,1501.91,6,12
1923-11-25,1923,0,,CIB,CBD,1382.776,1713.384,0.17814552730822306,0.8218544726917769,1371.297,1724.863,10,46
1923-11-25,1923,0,,CHI,HAM,1634.677,1409.531,0.8416044356047725,0.1583955643952275,1640.497,1403.711,14,7
1923-11-25,1923,0,,GB,DUL,1528.022,1380.084,0.7730773085251652,0.2269226914748348,1537.944,1370.162,10,0
1923-11-25,1923,0,,RII,MNN,1521.885,1425.711,0.7166271408061788,0.28337285919382116,1515.278,1432.318,6,6
1923-11-25,1923,0,,BFF,TOL,1565.126,1501.91,0.6765738112088698,0.32342618879113016,1559.741,1507.295,3,3
1923-11-25,1923,0,,ARI,RAC,1609.37,1455.227,0.7792822405041661,0.22071775949583394,1575.686,1488.911,4,10
1923-11-25,1923,0,,COL,OOR,1422.544,1287.048,0.7602677051116606,0.23973229488833936,1436.688,1272.903,27,3
1923-11-29,1923,0,,CBD,TOL,1724.863,1507.295,0.8357022640768825,0.16429773592311747,1734.669,1497.49,28,0
1923-11-29,1923,0,,RAC,MIL,1488.911,1465.583,0.6244446521822432,0.3755553478177568,1452.047,1502.447,0,16
1923-11-29,1923,0,,GB,HAM,1537.944,1403.711,0.7589400881551965,0.24105991184480347,1551.188,1390.467,19,0
1923-11-29,1923,0,,CHI,ARI,1640.497,1575.686,0.6785796692187956,0.32142033078120436,1648.912,1567.271,3,0
1923-11-29,1923,0,,AKR,BFF,1438.618,1559.741,0.41992775831673107,0.5800722416832689,1451.697,1546.662,2,0
1923-12-01,1923,0,,RCH,BFF,1389.082,1546.662,0.3698329980079774,0.6301670019920226,1370.35,1565.394,0,13
1923-12-02,1923,0,,CHI,MIL,1648.912,1502.447,0.7715863572138648,0.22841364278613518,1640.629,1510.73,0,0
1923-12-02,1923,0,,COL,DAY,1436.688,1451.414,0.5718493364062848,0.42815066359371523,1464.584,1423.517,30,3
1923-12-02,1923,0,,CBD,BFF,1734.669,1565.394,0.7938998831435725,0.20610011685642748,1744.757,1555.306,14,0
1923-12-02,1923,0,,ARI,OOR,1567.271,1272.903,0.8878224105491355,0.11217758945086453,1569.945,1270.23,22,19
1923-12-02,1923,0,,RAC,MNN,1452.047,1432.318,0.6195737320530866,0.38042626794691337,1475.33,1409.035,23,0
1923-12-09,1923,0,,ARI,MIL,1569.945,1510.73,0.6715136410628891,0.32848635893711087,1554.307,1526.367,12,14
1923-12-09,1923,0,,COL,CBD,1464.584,1744.757,0.2246736111730625,0.7753263888269375,1454.769,1754.572,0,10
1923-12-09,1923,0,,CHI,RII,1640.629,1515.278,0.7494626435631577,0.2505373564368423,1655.089,1500.818,29,7
1923-12-09,1923,0,,LOU,OOR,1371.093,1270.23,0.7220762963488728,0.2779237036511272,1324.302,1317.02,0,19
1924-09-27,1924,0,,FYJ,RCH,1413.889,1415.234,0.5905954879557427,0.4094045120442573,1438.487,1390.636,21,0
1924-09-28,1924,0,,RAC,HAM,1485.22,1428.645,0.6681527310030803,0.33184726899691974,1500.302,1413.563,10,0
1924-09-28,1924,0,,ARI,MIL,1537.871,1519.245,0.618076038042448,0.38192396195755196,1555.517,1501.599,17,7
1924-09-28,1924,0,,DUL,GB,1415.108,1535.792,0.42054345177859886,0.5794565482214011,1431.591,1519.309,6,3
1924-09-28,1924,0,,RII,CHI,1502.212,1605.059,0.4457482080267727,0.5542517919732273,1503.867,1603.405,0,0
1924-10-04,1924,0,,FYJ,KEN,1438.487,1300.0,0.7633917172387165,0.23660828276128354,1452.599,1285.887,31,6
1924-10-05,1924,0,,ARI,GB,1555.517,1519.309,0.6416654650646123,0.3583345349353877,1565.015,1509.81,3,0
1924-10-05,1924,0,,MIL,KCB,1501.599,1300.0,0.822688156485075,0.17731184351492502,1505.984,1295.615,3,0
1924-10-05,1924,0,,RII,RAC,1503.867,1500.302,0.5974116587464605,0.4025883412535395,1521.846,1482.322,9,0
1924-10-05,1924,0,,CIB,CHI,1415.865,1603.405,0.33061674408154496,0.669383255918455,1431.44,1587.829,16,14
1924-10-05,1924,0,,RCH,AKR,1390.636,1469.465,0.4801089724524645,0.5198910275475355,1377.407,1482.693,0,3
1924-10-05,1924,0,,BFF,COL,1538.537,1471.513,0.681351830981938,0.31864816901806203,1554.403,1455.646,13,0
1924-10-05,1924,0,,DAY,FYJ,1450.678,1452.599,0.5897935310909793,0.4102064689090207,1471.135,1432.143,19,7
1924-10-05,1924,0,,MNN,DUL,1441.023,1431.591,0.6055070732449285,0.3944929267550715,1423.647,1448.967,0,3
1924-10-11,1924,0,,FYJ,CIB,1432.143,1431.44,0.5934429619937068,0.40655703800629317,1429.293,1434.29,3,3
1924-10-12,1924,0,,CHI,RAC,1587.829,1482.322,0.7274091564721272,0.2725908435278728,1580.894,1489.258,10,10
1924-10-12,1924,0,,ARI,MNN,1565.015,1423.647,0.7663741693889798,0.23362583061102016,1576.289,1412.373,13,0
1924-10-12,1924,0,,MIL,KEN,1505.984,1285.887,0.837691392134633,0.16230860786536705,1514.867,1277.005,21,0
1924-10-12,1924,0,,GB,KCB,1509.81,1295.615,0.8330188880334385,0.1669811119665615,1518.207,1287.219,16,0
1924-10-12,1924,0,,RII,HAM,1521.846,1413.563,0.7305662003597805,0.2694337996402195,1538.31,1397.1,26,0
1924-10-12,1924,0,,BFF,DAY,1554.403,1471.135,0.7013006674182694,0.29869933258173065,1523.129,1502.409,0,7
1924-10-12,1924,0,,RCH,COL,1377.407,1455.646,0.4809567634027148,0.5190432365972852,1356.398,1476.655,7,15
1924-10-12,1924,0,,CIB,AKR,1434.29,1482.693,0.5238668512469032,0.47613314875309676,1460.495,1456.488,29,14
1924-10-18,1924,0,,FYJ,COL,1429.293,1476.655,0.5253613389821875,0.4746386610178125,1455.974,1449.974,23,7
1924-10-19,1924,0,,BFF,RCH,1523.129,1356.398,0.7914934033314801,0.2085065966685199,1535.564,1343.964,26,0
1924-10-19,1924,0,,GB,MIL,1518.207,1514.867,0.5971001086860028,0.40289989131399717,1540.796,1492.278,17,0
1924-10-19,1924,0,,KEN,HAM,1277.005,1397.1,0.4213699070262079,0.5786300929737921,1279.403,1394.702,6,6
1924-10-19,1924,0,,RII,DAY,1538.31,1502.409,0.6412590217042322,0.3587409782957678,1559.196,1481.523,20,0
1924-10-19,1924,0,,CHI,ARI,1580.894,1576.289,0.5988506873663069,0.40114931263369313,1596.027,1561.155,6,0
1924-10-19,1924,0,,RAC,KCB,1489.258,1287.219,0.8230573264159806,0.17694267358401938,1496.825,1279.652,13,3
1924-10-26,1924,0,,MIL,RAC,1492.278,1496.825,0.5861313944657339,0.4138686055342661,1463.374,1525.729,0,10
1924-10-26,1924,0,,KCB,RII,1279.652,1559.196,0.22530496914146753,0.7746950308585325,1328.293,1510.555,23,7
1924-10-26,1924,0,,CIB,RCH,1460.495,1343.964,0.739809070879,0.26019092912099995,1480.177,1324.282,59,0
1924-10-26,1924,0,,GB,MNN,1540.796,1412.373,0.7527684427052873,0.2472315572947127,1554.411,1398.758,19,0
1924-10-26,1924,0,,DUL,KEN,1448.967,1279.403,0.7941719559430451,0.20582804405695487,1461.974,1266.396,32,0
1924-10-26,1924,0,,ARI,HAM,1561.155,1394.702,0.7912291806261261,0.20877081937387387,1536.638,1419.219,3,6
1924-10-26,1924,0,,CHI,FYJ,1596.027,1455.974,0.7650161133901674,0.2349838866098326,1610.789,1441.211,33,3
1924-10-26,1924,0,,DAY,COL,1481.523,1449.974,0.6354757194494224,0.3645242805505776,1448.491,1483.006,6,17
1924-10-26,1924,0,,BFF,AKR,1535.564,1456.488,0.6962213065283833,0.3037786934716167,1544.741,1447.311,17,13
1924-11-01,1924,0,,FYJ,AKR,1441.211,1447.311,0.583961112008462,0.416038887991538,1466.966,1421.557,23,0
1924-11-02,1924,0,,KCB,HAM,1328.293,1419.219,0.46275858491340194,0.5372414150865981,1310.493,1437.019,0,6
1924-11-02,1924,0,,CHI,RII,1610.789,1510.555,0.7213490795533423,0.27865092044665773,1604.039,1517.305,3,3
1924-11-02,1924,0,,GB,RAC,1554.411,1525.729,0.6316441999231758,0.3683558000768242,1564.207,1515.933,6,3
1924-11-02,1924,0,,ARI,MIL,1536.638,1463.374,0.6890992462873946,0.3109007537126054,1502.776,1497.237,8,17
1924-11-02,1924,0,,BFF,FYJ,1544.741,1466.966,0.6946350469406571,0.30536495305934286,1496.919,1514.788,0,24
1924-11-02,1924,0,,MNN,DUL,1398.758,1461.974,0.5025673598152219,0.49743264018477806,1379.183,1481.549,0,6
1924-11-02,1924,0,,CIB,DAY,1480.177,1448.491,0.6356583844182242,0.3643416155817758,1505.19,1423.478,35,0
1924-11-02,1924,0,,COL,AKR,1483.006,1421.557,0.6743440437243522,0.3256559562756478,1504.156,1400.406,30,0
1924-11-08,1924,0,,FYJ,KCB,1514.788,1310.493,0.8249406855945229,0.17505931440547706,1525.966,1299.314,42,7
1924-11-09,1924,0,,CHI,COL,1604.039,1504.156,0.7209427645049976,0.2790572354950024,1614.142,1494.053,12,6
1924-11-09,1924,0,,RAC,RII,1515.933,1517.305,0.5905579069563336,0.4094420930436664,1499.072,1534.167,3,6
1924-11-09,1924,0,,MIL,MNN,1497.237,1379.183,0.7414931113107684,0.25850688868923155,1511.99,1364.429,28,7
1924-11-09,1924,0,,BFF,KEN,1496.919,1266.396,0.8456871081303081,0.15431289186969188,1505.985,1257.33,27,0
1924-11-09,1924,0,,GB,DUL,1564.207,1481.549,0.7005645778173258,0.29943542218267416,1579.018,1466.738,13,0
1924-11-09,1924,0,,ARI,DAY,1502.776,1423.478,0.6964915183488375,0.3035084816511625,1520.88,1405.374,23,0
1924-11-09,1924,0,,AKR,CIB,1400.406,1505.19,0.4429951529602916,0.5570048470397084,1377.44,1528.157,7,20
1924-11-11,1924,0,,KCB,MIL,1299.314,1511.99,0.29941368663808793,0.7005863133619121,1323.488,1487.817,7,3
1924-11-15,1924,0,,FYJ,MNN,1525.966,1364.429,0.7865161042465174,0.2134838957534826,1539.502,1350.894,39,7
1924-11-16,1924,0,,CHI,RAC,1614.142,1499.072,0.7381869174113296,0.2618130825886704,1606.878,1506.336,3,3
1924-11-16,1924,0,,BFF,DAY,1505.985,1405.374,0.7217850873644253,0.27821491263557474,1517.355,1394.004,14,6
1924-11-16,1924,0,,CIB,FYJ,1528.157,1539.502,0.5766077100275296,0.42339228997247036,1506.977,1560.681,7,12
1924-11-16,1924,0,,MIL,GB,1487.817,1579.018,0.4623650469203355,0.5376349530796645,1468.814,1598.021,10,17
1924-11-16,1924,0,,RII,KCB,1534.167,1323.488,0.8301845673817255,0.16981543261827448,1542.89,1314.765,17,0
1924-11-16,1924,0,,COL,RCH,1494.053,1324.282,0.7943666680150312,0.2056333319849688,1504.581,1313.753,16,0
1924-11-16,1924,0,,ARI,AKR,1520.88,1377.44,0.7685029181202337,0.23149708187976625,1532.041,1366.279,13,0
1924-11-22,1924,0,,RCH,BFF,1313.753,1517.355,0.3104840608601896,0.6895159391398105,1297.203,1533.906,0,16
1924-11-22,1924,0,,FYJ,MIL,1560.681,1468.814,0.7115654160383723,0.2884345839616277,1575.611,1453.884,21,6
1924-11-23,1924,0,,ARI,RAC,1532.041,1506.336,0.6276480223920455,0.37235197760795447,1528.148,1510.229,10,10
1924-11-23,1924,0,,CIB,COL,1506.977,1504.581,0.5957921315885486,0.4042078684114514,1523.288,1488.27,7,0
1924-11-23,1924,0,,RII,DUL,1542.89,1466.738,0.692649695544201,0.30735030445579903,1508.806,1500.823,0,9
1924-11-23,1924,0,,CHI,GB,1606.878,1598.021,0.6047161519298762,0.39528384807012384,1617.481,1587.417,3,0
1924-11-23,1924,0,,BFF,MIL,1533.906,1453.884,0.6973718063770181,0.3026281936229819,1486.452,1501.338,0,23
1924-11-27,1924,0,,ARI,CHI,1528.148,1617.481,0.46503914089151993,0.53496085910848,1499.714,1645.916,0,21
1924-11-27,1924,0,,AKR,BFF,1366.279,1486.452,0.42126043592346574,0.5787395640765343,1403.505,1449.226,22,0
1924-11-27,1924,0,,CIB,MIL,1523.288,1501.338,0.6225825673599272,0.37741743264007277,1550.766,1473.859,53,10
1924-11-27,1924,0,,FYJ,DAY,1575.611,1394.004,0.8052731932437662,0.19472680675623377,1587.021,1382.594,32,7
1924-11-27,1924,0,,KCB,GB,1314.765,1587.417,0.23230506350480812,0.7676949364951919,1304.215,1597.966,6,17
1924-11-29,1924,0,,FYJ,BFF,1587.021,1449.226,0.7626714485910019,0.2373285514089981,1602.942,1433.304,45,7
1924-11-30,1924,0,,RAC,GB,1510.229,1597.966,0.4673254584947023,0.5326745415052977,1532.614,1575.582,7,0
1924-11-30,1924,0,,CHI,MIL,1645.916,1473.859,0.7965078873204241,0.2034921126795759,1656.535,1463.24,31,14
1925-09-20,1925,0,,GB,HAM,1552.054,1459.679,0.7121652245985265,0.2878347754014735,1566.603,1445.13,14,0
1925-09-20,1925,0,,RII,CHI,1507.537,1606.023,0.45195843596911334,0.5480415640308867,1509.002,1604.558,0,0
1925-09-26,1925,0,,FYJ,BFF,1570.295,1457.203,0.7359803642131266,0.2640196357868734,1585.167,1442.33,27,7
1925-09-27,1925,0,,CBD,RCH,1502.032,1366.468,0.7603390418825577,0.23966095811744226,1511.166,1357.334,14,7
1925-09-27,1925,0,,ARI,HAM,1501.476,1445.13,0.6678603821524979,0.3321396178475021,1478.723,1467.883,6,10
1925-09-27,1925,0,,DUL,KCB,1502.215,1371.143,0.7555954298938787,0.24440457010612127,1479.216,1394.143,0,3
1925-09-27,1925,0,,RII,DAY,1509.002,1423.396,0.7041122908855183,0.2958877091144817,1502.777,1429.621,0,0
1925-09-27,1925,0,,DPN,COL,1300.0,1493.847,0.3226318669766168,0.6773681330233832,1329.923,1463.924,7,0
1925-09-27,1925,0,,AKR,CIB,1437.337,1535.511,0.4524033331387178,0.5475966668612822,1460.459,1512.388,7,0
1925-09-27,1925,0,,GB,CHI,1566.603,1604.558,0.5388424620857913,0.46115753791420866,1581.267,1589.894,14,10
1925-09-27,1925,0,,PTB,BFF,1478.004,1442.33,0.6409583613665308,0.35904163863346916,1501.126,1419.208,28,0
1925-10-03,1925,0,,FYJ,PRV,1585.167,1499.667,0.7039851502163098,0.2960148497836902,1596.69,1488.145,7,0
1925-10-04,1925,0,,ARI,MIL,1478.723,1477.16,0.594636820542016,0.40536317945798395,1506.701,1449.183,34,0
1925-10-04,1925,0,,PTB,PRV,1501.126,1488.145,0.6103764116942401,0.38962358830575994,1476.498,1512.773,0,6
1925-10-04,1925,0,,BFF,RCH,1419.208,1357.334,0.6748810752258991,0.32511892477410087,1413.875,1362.668,0,0
1925-10-04,1925,0,,RII,GB,1502.777,1581.267,0.4805960793286948,0.5194039206713053,1517.267,1566.777,3,0
1925-10-04,1925,0,,AKR,KCB,1460.459,1394.143,0.6804663233276839,0.31953367667231614,1473.0,1381.602,14,7
1925-10-04,1925,0,,CBD,DAY,1511.166,1429.621,0.6992188440398929,0.3007811559601071,1526.44,1414.348,14,0
1925-10-04,1925,0,,CIB,COL,1512.388,1463.924,0.6577202463271424,0.34227975367285757,1521.413,1454.899,3,0
1925-10-04,1925,0,,DPN,CHI,1329.923,1589.894,0.24557688505264363,0.7544231149473564,1337.683,1582.135,0,0
1925-10-10,1925,0,,FYJ,CBD,1596.69,1526.44,0.6853700197117605,0.3146299802882395,1607.312,1515.818,12,7
1925-10-11,1925,0,,PRV,NYG,1512.773,1300.0,0.8318771655370386,0.1681228344629614,1520.857,1291.915,14,0
1925-10-11,1925,0,,DPN,FYJ,1337.683,1607.312,0.2354229336074581,0.7645770663925419,1361.055,1583.939,3,0
1925-10-11,1925,0,,ARI,COL,1506.701,1454.899,0.6620328241413208,0.3379671758586792,1522.092,1439.508,19,9
1925-10-11,1925,0,,CIB,KCB,1521.413,1381.602,0.764765594763143,0.235234405236857,1527.38,1375.636,16,13
1925-10-11,1925,0,,GB,MIL,1566.777,1449.183,0.7409852205384564,0.2590147794615436,1583.355,1432.605,31,0
1925-10-11,1925,0,,CHI,HAM,1582.135,1467.883,0.7372758442536734,0.26272415574632657,1597.153,1452.865,28,7
1925-10-11,1925,0,,DUL,RII,1479.216,1517.267,0.5387051377948227,0.46129486220517735,1451.238,1545.245,0,12
1925-10-11,1925,0,,PTB,CBD,1476.498,1515.818,0.5368893381273911,0.46311066187260885,1507.327,1484.989,28,0
